"poi_id","kategorie","quartier","strasse","baumgattunglat","baumartlat","baumnamelat","baumnamedeu","baumnummer","status","baumtyp","baumtyptext","kronendurchmesser","pflanzjahr","genauigkeit","objectid","geometry"
"UN-6670","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Acer","campestre","Acer campestre","Feld-Ahorn, Hecken-Ahorn","UN-6670","Kanton","0","nicht zugeordnet","10","1990","Bildschirmeingabe","51918","POINT (2683484.5 1250305.2)"
"UN-6669","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Quercus","robur","Quercus robur","Stiel-Eiche","UN-6669","Kanton","0","nicht zugeordnet","9","1995","Bildschirmeingabe","51919","POINT (2683486.2 1250301.9)"
"UN-6683","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Tilia","x europaea","Tilia x europaea","Holländische Linde (cordata x platyphyllos)","UN-6683","Kanton","0","nicht zugeordnet","7","2000","Bildschirmeingabe","51920","POINT (2683479 1250298.8)"
"UN-6309","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Quercus","robur","Quercus robur","Stiel-Eiche","UN-6309","Kanton","0","nicht zugeordnet","9","1985","Bildschirmeingabe","52560","POINT (2683455.5 1250381.8)"
"UN-6699","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Betula","pendula","Betula pendula","Sand-Birke, Weiss-Birke","UN-6699","Kanton","4","Höhe:10-20m, Breite:<10m","7","1990","Bildschirmeingabe","56093","POINT (2683462.5 1250329.2)"
"UN-6661","Parkbaum","Unterstrass","Hirschwiesenstr.","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-6661","Grünanlage","0","nicht zugeordnet","9","1990","Eingemessen","77009","POINT (2683357.2 1250406.1)"
"UN-6657","Parkbaum","Unterstrass","Hirschwiesenstr.","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-6657","Grünanlage","0","nicht zugeordnet","8","1995","Eingemessen","77010","POINT (2683353.5 1250414)"
"UN-6658","Parkbaum","Unterstrass","Hirschwiesenstr.","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-6658","Grünanlage","0","nicht zugeordnet","8","1995","Eingemessen","77011","POINT (2683356 1250416)"
"UN-6659","Parkbaum","Unterstrass","Hirschwiesenstr.","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-6659","Grünanlage","0","nicht zugeordnet","9","1990","Eingemessen","77012","POINT (2683375.2 1250414.8)"
"UN-6660","Parkbaum","Unterstrass","Hirschwiesenstr.","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-6660","Grünanlage","0","nicht zugeordnet","9","1990","Eingemessen","77013","POINT (2683364.2 1250409.2)"
"UN-3633","Strassenbaum","Unterstrass","Schaffhauserstr. 157","Acer","platanoides","Acer platanoides 'Cleveland'","Spitz-Ahorn","UN-3633","Strassenbaum","4","Höhe:10-20m, Breite:<10m","5","2011","Eingemessen","5575","POINT (2683309 1250368.5)"
"UN-677","Strassenbaum","Unterstrass","Bucheggstr. 167","Robinia","pseudoacacia","Robinia pseudoacacia 'Bessoniana'","Robinie, Schein-Akazie","UN-677","Strassenbaum","4","Höhe:10-20m, Breite:<10m","8","2007","Eingemessen","10927","POINT (2683239 1250383)"
"UN-3632","Strassenbaum","Unterstrass","Schaffhauserstr. 157","Acer","platanoides","Acer platanoides 'Emerald Queen'","Spitz-Ahorn","UN-3632","Strassenbaum","4","Höhe:10-20m, Breite:<10m","7","2011","Eingemessen","10928","POINT (2683301.8 1250351.5)"
"UN-781","Strassenbaum","Unterstrass","Schaffhauserstr. 157","Acer","platanoides","Acer platanoides","Spitz-Ahorn","UN-781","Strassenbaum","0","nicht zugeordnet","5","","Eingemessen","10929","POINT (2683298.2 1250343.2)"
"UN-779","Strassenbaum","Unterstrass","Schaffhauserstr. 155","Acer","platanoides","Acer platanoides","Spitz-Ahorn","UN-779","Strassenbaum","0","nicht zugeordnet","8","","Eingemessen","10930","POINT (2683290.8 1250325.6)"
"UN-778","Strassenbaum","Unterstrass","Schaffhauserstr. 153","Acer","platanoides","Acer platanoides","Spitz-Ahorn","UN-778","Strassenbaum","0","nicht zugeordnet","8","","Eingemessen","10931","POINT (2683287.5 1250317.5)"
"UN-7229","Strassenbaum","Unterstrass","Bucheggstr. 165","Gleditsia","triacanthos","Gleditsia triacanthos 'Skyline'","Gleditschie, Lederhülsenbaum","UN-7229","Strassenbaum","4","Höhe:10-20m, Breite:<10m","3","2021","Eingemessen","11401","POINT (2683216 1250377.1)"
"UN-7228","Strassenbaum","Unterstrass","Bucheggstr. 167","Gleditsia","triacanthos","Gleditsia triacanthos 'Skyline'","Gleditschie, Lederhülsenbaum","UN-7228","Strassenbaum","4","Höhe:10-20m, Breite:<10m","3","2021","Eingemessen","11402","POINT (2683260.5 1250388.2)"
"UN-7227","Strassenbaum","Unterstrass","Bucheggstr. 169","Gleditsia","triacanthos","Gleditsia triacanthos 'Skyline'","Gleditschie, Lederhülsenbaum","UN-7227","Strassenbaum","4","Höhe:10-20m, Breite:<10m","3","2021","Eingemessen","11403","POINT (2683270.5 1250390.8)"
"UN-4091","Strassenbaum","Unterstrass","Bucheggstr. 169","Gleditsia","triacanthos","Gleditsia triacanthos 'Skyline'","Gleditschie, Lederhülsenbaum","UN-4091","Strassenbaum","4","Höhe:10-20m, Breite:<10m","5","2017","Eingemessen","11404","POINT (2683280.2 1250393.4)"
"UN-7374","Strassenbaum","Unterstrass","Schaffhauserstr. 157","Acer","platanoides","Acer platanoides 'Emerald Queen'","Spitz-Ahorn","UN-7374","Strassenbaum","4","Höhe:10-20m, Breite:<10m","8","2022","Bildschirmeingabe","12175","POINT (2683305.2 1250359.9)"
"UN-780","Strassenbaum","Unterstrass","Schaffhauserstr. 155","Acer","platanoides","Acer platanoides","Spitz-Ahorn","UN-780","Strassenbaum","0","nicht zugeordnet","5","","Eingemessen","16178","POINT (2683294.8 1250335)"
"UN-7780","Strassenbaum","Unterstrass","Bucheggstr. 165","Fraxinus","pennsylvanica","Fraxinus pennsylvanica","Grün-Esche, Rot-Esche","UN-7780","Strassenbaum","0","nicht zugeordnet","2","2024","Bildschirmeingabe","19196","POINT (2683226.5 1250380)"
"UN-3631","Strassenbaum","Unterstrass","Schaffhauserstr. 153","Acer","platanoides","Acer platanoides 'Emerald Queen'","Spitz-Ahorn","UN-3631","Strassenbaum","4","Höhe:10-20m, Breite:<10m","5","2010","Eingemessen","20936","POINT (2683284.5 1250310.8)"
"UN-581","Strassenbaum","Unterstrass","Bucheggstr. 167","Robinia","pseudoacacia","Robinia pseudoacacia 'Bessoniana'","Robinie, Schein-Akazie","UN-581","Strassenbaum","4","Höhe:10-20m, Breite:<10m","10","","Eingemessen","21249","POINT (2683250.8 1250385.6)"
"UN-4458","Parkbaum","Unterstrass","Schaffhauserstr.","Acer","platanoides","Acer platanoides","Spitz-Ahorn","UN-4458","Grünanlage","0","nicht zugeordnet","10","","Bildschirmeingabe","28284","POINT (2683333.5 1250376.4)"
"UN-4459","Parkbaum","Unterstrass","Schaffhauserstr.","Acer","platanoides","Acer platanoides","Spitz-Ahorn","UN-4459","Grünanlage","0","nicht zugeordnet","12","","Bildschirmeingabe","28285","POINT (2683333.2 1250376.1)"
"UN-4462","Parkbaum","Unterstrass","Schaffhauserstr.","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-4462","Grünanlage","0","nicht zugeordnet","9","","Bildschirmeingabe","29262","POINT (2683325 1250361.5)"
"UN-4457","Parkbaum","Unterstrass","Schaffhauserstr.","Acer","platanoides","Acer platanoides","Spitz-Ahorn","UN-4457","Grünanlage","0","nicht zugeordnet","12","","Bildschirmeingabe","30747","POINT (2683334 1250376.9)"
"UN-4461","Parkbaum","Unterstrass","Schaffhauserstr.","Prunus","serrulata","Prunus serrulata","Japanische Blüten-Kirsche","UN-4461","Grünanlage","0","nicht zugeordnet","7","","Bildschirmeingabe","36437","POINT (2683327 1250365.8)"
"UN-7587","Strassenbaum","Unterstrass","Schaffhauserstr.","Acer","platanoides","Acer platanoides 'Cleveland'","Spitz-Ahorn","UN-7587","Strassenbaum","4","Höhe:10-20m, Breite:<10m","2","2023","Bildschirmeingabe","36526","POINT (2683324.5 1250405)"
"UN-7588","Strassenbaum","Unterstrass","Schaffhauserstr.","Acer","platanoides","Acer platanoides 'Cleveland'","Spitz-Ahorn","UN-7588","Strassenbaum","4","Höhe:10-20m, Breite:<10m","2","2023","Bildschirmeingabe","36527","POINT (2683335.5 1250428.1)"
"UN-4460","Parkbaum","Unterstrass","Schaffhauserstr.","Acer","pseudoplatanus","Acer pseudoplatanus","Berg-Ahorn, Wald-Ahorn","UN-4460","Grünanlage","0","nicht zugeordnet","10","","Bildschirmeingabe","38883","POINT (2683330.2 1250370)"
"UN-6204","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Quercus","robur","Quercus robur","Stiel-Eiche","UN-6204","Kanton","0","nicht zugeordnet","7","1995","Bildschirmeingabe","51369","POINT (2683324.5 1250313.4)"
"UN-6205","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Acer","pseudoplatanus","Acer pseudoplatanus","Berg-Ahorn, Wald-Ahorn","UN-6205","Kanton","0","nicht zugeordnet","8","1995","Bildschirmeingabe","51371","POINT (2683330.8 1250310.5)"
"UN-6206","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Quercus","robur","Quercus robur","Stiel-Eiche","UN-6206","Kanton","0","nicht zugeordnet","7","1990","Bildschirmeingabe","51372","POINT (2683330.2 1250315.9)"
"UN-6207","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Quercus","robur","Quercus robur","Stiel-Eiche","UN-6207","Kanton","0","nicht zugeordnet","6","1995","Bildschirmeingabe","51373","POINT (2683332 1250316.5)"
"UN-6208","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Quercus","robur","Quercus robur","Stiel-Eiche","UN-6208","Kanton","0","nicht zugeordnet","6","1995","Bildschirmeingabe","51374","POINT (2683329.5 1250318.1)"
"UN-6209","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-6209","Kanton","0","nicht zugeordnet","10","1990","Bildschirmeingabe","51375","POINT (2683334.5 1250318.2)"
"UN-6210","Parkbaum","Unterstrass","Uni Irchel, Winterthurerstr. 190","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","UN-6210","Kanton","0","nicht zugeordnet","7","1990","Bildschirmeingabe","51376","POINT (2683335.2 1250320.5)"
"SW-7455","Parkbaum","Saatlen","Grünzug Schörli","Platanus","x hispanica","Platanus x hispanica","Platane (occidentalis x orientalis)","SW-7455","Grünanlage","1","Höhe:>20m, Breite:>10m","18","1950","Bildschirmeingabe","37209","POINT (2684765.5 1251629.5)"
"SW-10318","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Acer","capillipes","Acer capillipes","Roter Schlangenhaut-Ahorn","SW-10318","Grünanlage","0","nicht zugeordnet","2","2010","Eingemessen","48689","POINT (2684843.8 1251486.8)"
"SW-9876","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Fraxinus","ornus","Fraxinus ornus","Blumen-Esche, Manna-Esche","SW-9876","Grünanlage","5","Höhe:<10m, Breite:<10m","1","2009","Eingemessen","48690","POINT (2684893.2 1251487.8)"
"SW-10517","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Larix","decidua","Larix decidua","Europäische Lärche","SW-10517","Grünanlage","0","nicht zugeordnet","8","2015","Eingemessen","48691","POINT (2684926 1251553.8)"
"SW-11059","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Ulmus","minor","Ulmus minor","Feld-Ulme","SW-11059","Grünanlage","0","nicht zugeordnet","7","2010","Eingemessen","53554","POINT (2684864.5 1251521.1)"
"SW-11875","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Malus","domestica","Malus domestica cv.","Apfel-Obstgehölz, Sorte unbekannt","SW-11875","Grünanlage","6","Obstbäume","3","2010","Bildschirmeingabe","53555","POINT (2684870.2 1251497.8)"
"SW-11057","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Pinus","mugo","Pinus mugo","Berg-Kiefer, Latschen-Kiefer","SW-11057","Grünanlage","0","nicht zugeordnet","4","1995","Eingemessen","53981","POINT (2684871 1251518.5)"
"SW-10515","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Betula","pendula","Betula pendula","Sand-Birke, Weiss-Birke","SW-10515","Grünanlage","4","Höhe:10-20m, Breite:<10m","4","2015","Eingemessen","55511","POINT (2684921.5 1251557.2)"
"SW-7379","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Tilia","x europaea","Tilia x europaea 'Euchlora'","Krim-Linde (cordata x platyphyllos)","SW-7379","Grünanlage","4","Höhe:10-20m, Breite:<10m","14","1950","Eingemessen","55607","POINT (2684785.8 1251449.8)"
"SW-7355","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Carpinus","betulus","Carpinus betulus 'Columnaris'","Gemeine Hain- oder Weissbuche","SW-7355","Grünanlage","0","nicht zugeordnet","10","1975","Eingemessen","59034","POINT (2684905.5 1251556.2)"
"SW-7357","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Liriodendron","tulipifera","Liriodendron tulipifera","Tulpenbaum","SW-7357","Grünanlage","1","Höhe:>20m, Breite:>10m","13","1990","Eingemessen","59035","POINT (2684891.5 1251538.5)"
"SW-7358","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Liriodendron","tulipifera","Liriodendron tulipifera","Tulpenbaum","SW-7358","Grünanlage","1","Höhe:>20m, Breite:>10m","13","1990","Eingemessen","59036","POINT (2684884.8 1251530.4)"
"SW-7378","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Tilia","platyphyllos","Tilia platyphyllos","Sommer-Linde","SW-7378","Grünanlage","0","nicht zugeordnet","13","1950","Eingemessen","59043","POINT (2684790 1251460.2)"
"SW-7381","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","SW-7381","Grünanlage","4","Höhe:10-20m, Breite:<10m","8","1980","Eingemessen","66411","POINT (2684754.5 1251439.9)"
"SW-7340","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Ginkgo","biloba","Ginkgo biloba","Ginkgo, Mädchenhaarbaum, Fächerblattbaum","SW-7340","Grünanlage","2","Höhe:>20m, Breite:<10m","1","1965","Eingemessen","66423","POINT (2684829 1251451)"
"SW-7344","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Tilia","x europaea","Tilia x europaea 'Euchlora'","Krim-Linde (cordata x platyphyllos)","SW-7344","Grünanlage","4","Höhe:10-20m, Breite:<10m","8","1950","Eingemessen","66425","POINT (2684880.5 1251445.5)"
"SW-7342","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Malus","","Malus 'Dartmouth'","Zier-Apfel","SW-7342","Grünanlage","0","nicht zugeordnet","8","1950","Eingemessen","66427","POINT (2684857.5 1251456.2)"
"SW-7341","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Tilia","x europaea","Tilia x europaea 'Euchlora'","Krim-Linde (cordata x platyphyllos)","SW-7341","Grünanlage","4","Höhe:10-20m, Breite:<10m","8","1950","Eingemessen","66428","POINT (2684855.5 1251466.4)"
"SW-7347","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Liriodendron","tulipifera","Liriodendron tulipifera","Tulpenbaum","SW-7347","Grünanlage","1","Höhe:>20m, Breite:>10m","10","1998","Eingemessen","66429","POINT (2684916.5 1251439)"
"SW-7348","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","SW-7348","Grünanlage","4","Höhe:10-20m, Breite:<10m","1","1970","Eingemessen","66431","POINT (2684902.8 1251472)"
"SW-7351","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Tilia","cordata","Tilia cordata","Winter-Linde","SW-7351","Grünanlage","0","nicht zugeordnet","1","1950","Eingemessen","66434","POINT (2684885.5 1251506.9)"
"SW-9071","Parkbaum","Saatlen","Schulhaus Saatlen, Tramstr. 208","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","SW-9071","Grünanlage","0","nicht zugeordnet","8","2006","Eingemessen","66437","POINT (2684841.8 1251466)"
"SW-7464","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Platanus","x hispanica","Platanus x hispanica","Platane (occidentalis x orientalis)","SW-7464","Grünanlage","1","Höhe:>20m, Breite:>10m","18","1950","Bildschirmeingabe","68510","POINT (2684720.2 1251642.2)"
"SW-12200","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Celtis","occidentalis","Celtis occidentalis","Amerikanischer Zürgelbaum","SW-12200","Grünanlage","3","Höhe:10-20m, Breite:<10m","3","2022","Bildschirmeingabe","70008","POINT (2684745.5 1251630.9)"
"SW-12202","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","SW-12202","Grünanlage","0","nicht zugeordnet","3","2022","Bildschirmeingabe","70009","POINT (2684733.8 1251643.9)"
"SW-12201","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Pinus","sylvestris","Pinus sylvestris","Gewöhnlicher Kiefer, Wald-Kiefer, Föhre","SW-12201","Grünanlage","0","nicht zugeordnet","2","2022","Bildschirmeingabe","70010","POINT (2684705.8 1251625.1)"
"SW-12203","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Larix","decidua","Larix decidua","Europäische Lärche","SW-12203","Grünanlage","0","nicht zugeordnet","1","2022","Bildschirmeingabe","70011","POINT (2684686.2 1251648.8)"
"SW-9066","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Davidia","involucrata","Davidia involucrata","Taubenbaum, Taschentuchbaum","SW-9066","Grünanlage","0","nicht zugeordnet","6","2006","Bildschirmeingabe","70169","POINT (2684690.5 1251645.2)"
"SW-9065","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Davidia","involucrata","Davidia involucrata","Taubenbaum, Taschentuchbaum","SW-9065","Grünanlage","0","nicht zugeordnet","6","2006","Bildschirmeingabe","70170","POINT (2684694.2 1251648.2)"
"SW-7465","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Tilia","platyphyllos","Tilia platyphyllos","Sommer-Linde","SW-7465","Grünanlage","0","nicht zugeordnet","6","2002","Bildschirmeingabe","70171","POINT (2684720.5 1251623.8)"
"SW-7449","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Abies","nordmanniana","Abies nordmanniana","Nordmanns-Tanne","SW-7449","Grünanlage","0","nicht zugeordnet","9","1950","Bildschirmeingabe","70172","POINT (2684797 1251626.9)"
"SW-7458","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Fraxinus","ornus","Fraxinus ornus","Blumen-Esche, Manna-Esche","SW-7458","Grünanlage","5","Höhe:<10m, Breite:<10m","9","1980","Bildschirmeingabe","70174","POINT (2684751.5 1251652.2)"
"SW-7453","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Acer","cappadocicum","Acer cappadocicum","Kolchischer Ahorn","SW-7453","Grünanlage","0","nicht zugeordnet","11","1980","Bildschirmeingabe","70175","POINT (2684760.2 1251648.2)"
"SW-7452","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Acer","cappadocicum","Acer cappadocicum","Kolchischer Ahorn","SW-7452","Grünanlage","0","nicht zugeordnet","11","1980","Bildschirmeingabe","70176","POINT (2684769 1251651)"
"SW-7451","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Acer","cappadocicum","Acer cappadocicum","Kolchischer Ahorn","SW-7451","Grünanlage","0","nicht zugeordnet","12","1980","Bildschirmeingabe","70177","POINT (2684788.8 1251645.5)"
"SW-7446","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","SW-7446","Grünanlage","4","Höhe:10-20m, Breite:<10m","14","1950","Eingemessen","70178","POINT (2684816.2 1251648.2)"
"SW-7445","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","SW-7445","Grünanlage","4","Höhe:10-20m, Breite:<10m","13","1950","Eingemessen","70180","POINT (2684820.5 1251651.9)"
"SW-7444","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","SW-7444","Grünanlage","4","Höhe:10-20m, Breite:<10m","13","1950","Eingemessen","70181","POINT (2684832.2 1251651.4)"
"SW-7443","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","SW-7443","Grünanlage","4","Höhe:10-20m, Breite:<10m","13","1950","Eingemessen","70182","POINT (2684838.8 1251653.6)"
"SW-7442","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Carpinus","betulus","Carpinus betulus","Gemeine Hain- oder Weissbuche","SW-7442","Grünanlage","4","Höhe:10-20m, Breite:<10m","15","1950","Eingemessen","70183","POINT (2684843 1251649.6)"
"SW-7440","Parkbaum","Saatlen","Grünzug Schörli, Schörliweg","Taxus","baccata","Taxus baccata","Eibe, Gewöhnliche Eibe","SW-7440","Grünanlage","0","nicht zugeordnet","8","1960","Eingemessen","70186","POINT (2684846.2 1251634)"
